customer_id,age,income,risk_tolerance,investment_horizon,investment_goal,current_portfolio_value,age_risk_factor,income_risk_capacity,portfolio_concentration,horizon_score,risk_tolerance_score,goal_Education,goal_Home purchase,goal_Retirement,goal_Wealth building,income_portfolio_ratio,investment_capacity,composite_risk_score
753,30,43172,Medium,Medium-term,Home purchase,319044,0.7,0.21586,0.31919753401386064,2,2,False,True,False,False,0.1353167588169657,86344,1.2531720000000002
754,60,30000,Medium,Long-term,Education,88840,0.4,0.15,0.08888275260400252,3,2,True,False,False,False,0.33768572714993245,90000,1.35
755,30,77311,Medium,Medium-term,Education,175767,0.7,0.386555,0.17585158461219846,2,2,True,False,False,False,0.4398493460092054,154622,1.2873109999999999
756,80,118994,Low,Long-term,Education,171297,0.19999999999999996,0.59497,0.1713794335075171,3,1,True,False,False,False,0.6946648219174884,356982,1.078994
757,52,55897,Low,Short-term,Wealth building,882504,0.48,0.279485,0.8829286886992643,1,1,False,False,False,True,0.06333908968117992,55897,0.699897
758,47,96416,Medium,Short-term,Retirement,892799,0.53,0.48208,0.8932286429772721,1,2,False,False,True,False,0.10799295250106687,96416,1.055416
759,32,134072,Medium,Long-term,Education,59156,0.6799999999999999,0.67036,0.05918446772897764,3,2,True,False,False,False,2.266414226790182,402216,1.538072
760,55,115549,Low,Short-term,Wealth building,218281,0.44999999999999996,0.577745,0.21838604368701345,1,1,False,False,False,True,0.5293589455793221,115549,0.7505489999999999
761,36,135941,Medium,Long-term,Home purchase,97453,0.64,0.679705,0.09749989745067378,3,2,False,True,False,False,1.3949390988476496,407823,1.5279410000000002
762,46,86774,Medium,Short-term,Education,693189,0.54,0.43387,0.6935225843630787,1,2,True,False,False,False,0.1251808669785585,86774,1.0487739999999999
763,80,62175,Medium,Medium-term,Wealth building,35938,0.19999999999999996,0.310875,0.03595529449665289,2,2,False,False,False,True,1.730062886081585,124350,1.122175
764,43,30000,Medium,Long-term,Education,69164,0.5700000000000001,0.15,0.0691972838935528,3,2,True,False,False,False,0.43375166271470705,90000,1.401
765,62,52942,Medium,Medium-term,Retirement,457746,0.38,0.26471,0.4579662817815369,2,2,False,False,True,False,0.11565802868839924,105884,1.1669420000000001
766,34,39276,Low,Medium-term,Retirement,733559,0.6599999999999999,0.19638,0.7339120116776169,2,1,False,False,True,False,0.053541705575148014,78552,0.937276
767,44,177277,Low,Long-term,Home purchase,594570,0.56,0.886385,0.5948561257965082,3,1,False,True,False,False,0.2981600148006122,531831,1.2452770000000002
768,71,54833,Low,Medium-term,Education,319945,0.29000000000000004,0.274165,0.3200989676034172,2,1,True,False,False,False,0.1713825813811749,109666,0.841833
769,35,63678,Medium,Long-term,Wealth building,412681,0.65,0.31839,0.412879595085236,3,2,False,False,False,True,0.1543032027158992,191034,1.4586780000000001
770,72,78884,Low,Medium-term,Home purchase,275470,0.28,0.39442,0.275602564833685,2,1,False,True,False,False,0.28636149126946675,157768,0.862884
771,55,61193,Medium,Long-term,Education,931163,0.44999999999999996,0.305965,0.9316111049414768,3,2,True,False,False,False,0.06571674347026246,183579,1.396193
772,36,139738,Medium,Long-term,Home purchase,987793,0.64,0.69869,0.9882683570797554,3,2,False,True,False,False,0.1414648615651255,419214,1.531738
773,54,43856,Low,Short-term,Wealth building,692954,0.45999999999999996,0.21928,0.6932874712736826,1,1,False,False,False,True,0.0632884722506833,43856,0.681856
774,59,65992,Low,Long-term,Home purchase,125819,0.41000000000000003,0.32996,0.1258795480626181,3,1,False,True,False,False,0.5244994794108998,197976,1.0889920000000002
775,54,41306,Medium,Long-term,Home purchase,276907,0.45999999999999996,0.20653,0.27704025636331076,3,2,False,True,False,False,0.1491692156572423,123918,1.3793060000000001
776,21,30945,High,Medium-term,Home purchase,491873,0.79,0.154725,0.49210970476799343,2,3,False,True,False,False,0.06291258109308703,61890,1.567945
777,34,44095,Medium,Long-term,Education,151900,0.6599999999999999,0.220475,0.15197309906064818,3,2,True,False,False,False,0.2902896642527979,132285,1.4420950000000001
778,41,58775,Medium,Short-term,Wealth building,319732,0.5900000000000001,0.293875,0.3198858651011136,1,2,False,False,False,True,0.18382582913189796,58775,1.035775
779,43,48307,High,Medium-term,Retirement,807653,0.5700000000000001,0.241535,0.8080416680423284,2,3,False,False,True,False,0.05981157749677151,96614,1.519307
780,54,42352,Low,Medium-term,Education,414427,0.45999999999999996,0.21176,0.4146264353153867,2,1,True,False,False,False,0.10219411380050045,84704,0.880352
781,47,30000,Low,Short-term,Retirement,547857,0.53,0.15,0.5481206460307407,1,1,False,False,True,False,0.05475881480021246,30000,0.6890000000000001
782,24,57437,High,Medium-term,Retirement,237966,0.76,0.287185,0.23808051672854644,2,3,False,False,True,False,0.24136641368935058,114874,1.5854369999999998
783,50,30000,Low,Medium-term,Education,47860,0.5,0.15,0.04788303173826611,2,1,True,False,False,False,0.6268282490597576,60000,0.88
784,54,87555,Medium,Medium-term,Education,212630,0.45999999999999996,0.437775,0.21273232424796326,2,2,True,False,False,False,0.4117716220665005,175110,1.225555
785,53,62393,Low,Medium-term,Wealth building,841769,0.47,0.311965,0.8421740857352387,2,1,False,False,False,True,0.07412128505563878,124786,0.903393
786,61,30000,Low,Short-term,Wealth building,533225,0.39,0.15,0.5334816046518376,1,1,False,False,False,True,0.05626142810258334,30000,0.647
787,57,51297,Medium,Short-term,Home purchase,979815,0.43000000000000005,0.256485,0.980286517815069,1,2,False,True,False,False,0.05235376065889989,51297,0.980297
788,51,41106,Medium,Medium-term,Retirement,678875,0.49,0.20553,0.6792016960157836,2,2,False,False,True,False,0.06055017492174553,82212,1.1881059999999999
789,43,70233,High,Medium-term,Wealth building,605983,0.5700000000000001,0.351165,0.6062746180913019,2,3,False,False,False,True,0.11589929090420029,140466,1.541233
790,20,117034,High,Short-term,Home purchase,263078,0.8,0.58517,0.2632046014132798,1,3,False,True,False,False,0.4448642607895757,117034,1.457034
791,51,30000,Low,Short-term,Wealth building,776887,0.49,0.15,0.7772608624748504,1,1,False,False,False,True,0.03861565452890832,30000,0.677
792,48,63418,Medium,Short-term,Education,378893,0.52,0.31709,0.37907533523624865,1,2,True,False,False,False,0.16737706951566803,63418,1.019418
793,49,55267,High,Medium-term,Wealth building,165976,0.51,0.276335,0.1660558728748528,2,3,False,False,False,True,0.33298187689786474,110534,1.508267
794,25,83756,High,Medium-term,Retirement,725295,0.75,0.41878,0.7256440347807296,2,3,False,False,True,False,0.11547852942595771,167512,1.608756
795,28,66609,High,Long-term,Wealth building,840222,0.72,0.333045,0.8406263412701509,3,3,False,False,False,True,0.07927547719531267,199827,1.7826089999999999
796,60,41110,Low,Short-term,Retirement,865012,0.4,0.20555,0.8654282709983502,1,1,False,False,True,False,0.047525352249448566,41110,0.6611100000000001
797,44,51045,Medium,Medium-term,Education,15636,0.56,0.255225,0.01564352453530148,2,2,True,False,False,False,3.264581734458941,102090,1.219045
798,55,40214,Medium,Short-term,Retirement,271578,0.44999999999999996,0.20107,0.27170869188079466,1,2,False,False,True,False,0.1480753227433739,40214,0.975214
799,45,102539,Low,Medium-term,Wealth building,349273,0.55,0.512695,0.34944108116003797,2,1,False,False,False,True,0.29357837565457395,205078,0.967539
800,45,60515,Low,Short-term,Home purchase,930396,0.55,0.302575,0.9308437358369376,1,1,False,True,False,False,0.06504219708597199,60515,0.7255149999999999
801,59,154909,Low,Medium-term,Education,293816,0.41000000000000003,0.774545,0.29395739350627653,2,1,True,False,False,False,0.5272313284504588,309818,0.977909
802,37,58085,Low,Long-term,Wealth building,802244,0.63,0.290425,0.8026300650612945,3,1,False,False,False,True,0.07240315913861618,174255,1.1470850000000001
803,46,42015,Low,Long-term,Education,237693,0.54,0.210075,0.2378073853523545,3,1,True,False,False,False,0.17676162108265703,126045,1.104015
804,38,30000,Medium,Short-term,Education,531393,0.62,0.15,0.5316487230357803,1,2,True,False,False,False,0.0564553917721912,30000,1.016
805,38,30000,High,Medium-term,Wealth building,10654,0.62,0.15,0.01065912704010629,2,3,False,False,False,True,2.815843814529754,60000,1.516
806,40,30000,Medium,Medium-term,Wealth building,588921,0.6,0.15,0.5892044073199209,2,2,False,False,False,True,0.050940618520990084,60000,1.21
807,48,68429,Low,Short-term,Home purchase,27143,0.52,0.342145,0.027156062065853675,1,1,False,True,False,False,2.5210551523413036,68429,0.724429
808,37,77216,Low,Medium-term,Education,590222,0.63,0.38608,0.5905060334020664,2,1,True,False,False,False,0.13082535046135182,154432,0.9662160000000001
809,63,30000,Low,Short-term,Education,339478,0.37,0.15,0.3396413674977664,1,1,True,False,False,False,0.0883709695473639,30000,0.641
810,31,93668,Medium,Medium-term,Wealth building,637751,0.69,0.46834,0.6380579058527152,2,2,False,False,False,True,0.14687236868307538,187336,1.300668
811,42,47026,High,Short-term,Retirement,135851,0.5800000000000001,0.23513,0.13591637577674862,1,3,False,False,True,False,0.34615865911918203,47026,1.3210259999999998
812,38,64433,Medium,Medium-term,Wealth building,563375,0.62,0.322165,0.5636461137807285,2,2,False,False,False,True,0.11436964721544264,128866,1.2504330000000001
813,66,134069,Medium,Short-term,Education,676978,0.33999999999999997,0.670345,0.6773037831196805,1,2,True,False,False,False,0.19804040899408842,134069,1.036069
814,47,93753,Low,Medium-term,Wealth building,804878,0.53,0.468765,0.8052653326249927,2,1,False,False,False,True,0.11648100705945498,187506,0.9527530000000001
815,60,52351,Low,Long-term,Home purchase,898559,0.4,0.261755,0.8989914148705528,3,1,False,True,False,False,0.058261060208622914,157053,1.072351
816,22,38345,Medium,Medium-term,Retirement,321011,0.78,0.191725,0.32116548059616673,2,2,False,False,True,False,0.11945073533305713,76690,1.272345
817,49,30000,High,Short-term,Wealth building,454244,0.51,0.15,0.4544625965089208,1,3,False,False,False,True,0.0660438002483247,30000,1.283
818,58,41790,Low,Long-term,Home purchase,856533,0.42000000000000004,0.20895,0.8569451906366963,3,1,False,True,False,False,0.04878971388142664,125370,1.06779
819,46,53875,Medium,Medium-term,Education,168272,0.54,0.269375,0.16835297778231328,2,2,True,False,False,False,0.3201661595512028,107750,1.215875
820,60,36549,Low,Long-term,Wealth building,236179,0.4,0.182745,0.23629265676790537,3,1,False,False,False,True,0.15475126916448964,109647,1.056549
821,37,56070,Low,Medium-term,Education,884506,0.63,0.28035,0.884931652124672,2,1,True,False,False,False,0.06339131673499106,112140,0.94507
822,66,62219,Low,Long-term,Home purchase,726825,0.33999999999999997,0.311095,0.7271747710648823,3,1,False,True,False,False,0.08560382485467616,186657,1.064219
823,79,53507,Low,Short-term,Education,512716,0.20999999999999996,0.267535,0.5129627350755713,1,1,True,False,False,False,0.10435991855140078,53507,0.6165069999999999
824,39,43260,Medium,Medium-term,Home purchase,227508,0.61,0.2163,0.22761748400980872,2,2,False,True,False,False,0.19014715966031964,86520,1.22626
825,38,65142,Low,Medium-term,Home purchase,652710,0.62,0.32571,0.6530241045943098,2,1,False,True,False,False,0.09980236245805947,130284,0.951142
826,66,74680,Low,Short-term,Home purchase,360036,0.33999999999999997,0.3734,0.36020926065437475,1,1,False,True,False,False,0.20742370207423702,74680,0.67668
827,68,34710,Medium,Long-term,Wealth building,229631,0.31999999999999995,0.17355,0.2297415056642245,3,2,False,False,False,True,0.15115554955559135,104130,1.33071
828,37,121232,Medium,Short-term,Education,392188,0.63,0.60616,0.3923767332086734,1,2,True,False,False,False,0.3091170561057452,121232,1.1102319999999999
829,38,56994,Medium,Short-term,Education,49148,0.62,0.28497,0.04917165156440248,1,2,True,False,False,False,1.159640270204281,56994,1.042994
830,40,60441,Low,Long-term,Retirement,879360,0.6,0.302205,0.8797831757075153,3,1,False,False,True,False,0.06873294213973799,181323,1.140441
831,24,85315,Medium,Short-term,Retirement,161770,0.76,0.426575,0.16184784881528014,1,2,False,False,True,False,0.5273845583235458,85315,1.113315
832,31,67279,Medium,Medium-term,Retirement,445686,0.69,0.336395,0.4459004781299805,2,2,False,False,True,False,0.15095605426241793,134558,1.274279
833,29,96429,Medium,Medium-term,Retirement,495287,0.71,0.482145,0.49552534769224,2,2,False,False,True,False,0.19469317789483673,192858,1.3094290000000002
834,33,69117,Medium,Medium-term,Education,848092,0.6699999999999999,0.345585,0.8485001285618382,2,2,True,False,False,False,0.08149705456483494,138234,1.270117
835,44,44080,Low,Short-term,Home purchase,981414,0.56,0.2204,0.9818862873041934,1,1,False,True,False,False,0.04491478621662214,44080,0.71208
836,48,71736,Low,Medium-term,Home purchase,831882,0.52,0.35868,0.8322823277996716,2,1,False,True,False,False,0.08623338406168182,143472,0.927736
837,68,33797,Low,Medium-term,Wealth building,721823,0.31999999999999995,0.168985,0.7221703639450576,2,1,False,False,False,True,0.046821727764285705,67594,0.829797
838,30,63213,High,Medium-term,Home purchase,305901,0.7,0.316065,0.30604820918861975,2,3,False,True,False,False,0.20664528720076103,126426,1.573213
839,59,58887,Low,Medium-term,Education,88012,0.41000000000000003,0.294435,0.08805435414434343,2,1,True,False,False,False,0.6690792164704813,117774,0.881887
840,41,53956,Medium,Medium-term,Education,903182,0.5900000000000001,0.26978,0.9036166396036494,2,2,True,False,False,False,0.05973989738502317,107912,1.230956
841,44,56147,Low,Medium-term,Education,923475,0.56,0.280735,0.9239194052339175,2,1,True,False,False,False,0.06079969679742278,112294,0.924147
842,55,30000,Low,Short-term,Wealth building,997751,0.44999999999999996,0.15,0.9982311491827569,1,1,False,False,False,True,0.03006762208206256,30000,0.665
843,28,45507,Medium,Medium-term,Retirement,999519,0.72,0.227535,1.0,2,2,False,False,True,False,0.045528899400611694,91014,1.261507
844,50,62719,Medium,Medium-term,Home purchase,958894,0.5,0.313595,0.9593554499714363,2,2,False,True,False,False,0.06540764672633263,125438,1.2127189999999999
845,47,64856,High,Long-term,Education,66116,0.53,0.32428,0.06614781710002511,3,3,True,False,False,False,0.9809425857583641,194568,1.723856
846,52,35816,Low,Short-term,Education,154233,0.48,0.17908,0.15430722177367315,1,1,True,False,False,False,0.2322200826022965,35816,0.679816
847,49,112741,High,Short-term,Retirement,42152,0.51,0.563705,0.042172284869022,1,3,False,False,True,False,2.674629910799013,112741,1.3657409999999999
848,80,38828,Medium,Short-term,Education,116379,0.19999999999999996,0.19414,0.11643500523751925,1,2,True,False,False,False,0.3336340748760515,38828,0.898828
849,35,97219,High,Short-term,Home purchase,236905,0.65,0.486095,0.23701900614195429,1,3,False,True,False,False,0.41037124585804435,97219,1.3922189999999999
850,37,74131,High,Medium-term,Wealth building,30836,0.63,0.370655,0.030850839253681022,2,3,False,False,False,True,2.404040731612401,148262,1.5631309999999998
851,35,43342,Low,Medium-term,Education,231439,0.65,0.21671,0.23155037573072648,2,1,True,False,False,False,0.1872718081222266,86684,0.938342
852,36,145459,Medium,Long-term,Home purchase,994047,0.64,0.727295,0.9945253667013834,3,2,False,True,False,False,0.14633010310377678,436377,1.5374590000000001
853,35,32964,Low,Long-term,Education,196720,0.65,0.16482,0.19681466785523838,3,1,True,False,False,False,0.16756811712078082,98892,1.127964
854,62,94804,Low,Short-term,Retirement,167403,0.38,0.47402,0.16748355959216382,1,1,False,False,True,False,0.5663219894506072,94804,0.708804
855,66,98744,Medium,Long-term,Education,151835,0.33999999999999997,0.49372,0.15190806778060248,3,2,True,False,False,False,0.6503375374584253,296232,1.400744
856,36,42816,Medium,Long-term,Education,865876,0.64,0.21408,0.8662926867823423,3,2,True,False,False,False,0.049448188886168455,128448,1.434816
857,32,120118,Medium,Short-term,Wealth building,627397,0.6799999999999999,0.60059,0.6276989231820506,1,2,False,False,False,True,0.19145453357284145,120118,1.124118
858,52,52837,Medium,Short-term,Retirement,160259,0.48,0.264185,0.16033612167452543,1,2,False,False,True,False,0.32969755208755824,52837,0.996837
859,36,69171,High,Long-term,Retirement,153029,0.64,0.345855,0.15310264237098045,3,3,False,False,True,False,0.45201236366963127,207513,1.761171
860,54,68197,Medium,Medium-term,Wealth building,407595,0.45999999999999996,0.340985,0.4077911475419677,2,2,False,False,False,True,0.16731559513732994,136394,1.206197
861,48,55985,Low,Long-term,Education,955463,0.52,0.279925,0.9559227988662546,3,1,True,False,False,False,0.058594628991389515,167955,1.1119850000000002
862,22,89805,Medium,Long-term,Home purchase,616306,0.78,0.449025,0.6166025858437909,3,2,False,True,False,False,0.14571495328619224,269415,1.523805
863,68,89031,Low,Medium-term,Retirement,657364,0.31999999999999995,0.445155,0.6576803442455821,2,1,False,False,True,False,0.13543637923585716,178062,0.885031
864,71,30000,Low,Medium-term,Retirement,692465,0.29000000000000004,0.15,0.6927982359514927,2,1,False,False,True,False,0.043323489273826114,60000,0.817
865,35,114940,Low,Short-term,Education,404093,0.65,0.5747,0.4042874622693516,1,1,True,False,False,False,0.2844394730915903,114940,0.8099399999999999
866,39,30000,Medium,Short-term,Education,713713,0.61,0.15,0.714056461157817,1,2,True,False,False,False,0.04203370262276293,30000,1.013
867,49,100335,Medium,Long-term,Retirement,880220,0.51,0.501675,0.8806435895665815,3,2,False,False,True,False,0.11398854831746609,301005,1.453335
868,50,105172,Low,Medium-term,Education,893302,0.5,0.52586,0.8937318850367026,2,1,True,False,False,False,0.11773398022169435,210344,0.955172
869,54,34700,Low,Short-term,Home purchase,749945,0.45999999999999996,0.1735,0.7503058971365226,1,1,False,True,False,False,0.04627005980438566,34700,0.6727000000000001
870,75,48756,Low,Long-term,Retirement,355452,0.25,0.24378,0.35562305468930555,3,1,False,False,True,False,0.13716619965564972,146268,1.023756
871,42,34445,Low,Medium-term,Home purchase,454783,0.5800000000000001,0.172225,0.4550018558926844,2,1,False,True,False,False,0.07573941857985017,68890,0.9084450000000001
872,33,53773,Low,Long-term,Home purchase,330057,0.6699999999999999,0.268865,0.3302158338160655,3,1,False,True,False,False,0.16292034406178327,161319,1.154773
873,24,51327,High,Short-term,Education,536925,0.76,0.256635,0.5371833852082852,1,3,True,False,False,False,0.09559435675373655,51327,1.3793269999999997
874,34,88417,Medium,Short-term,Home purchase,475994,0.6599999999999999,0.442085,0.47622306329344416,1,2,False,True,False,False,0.18575234141606828,88417,1.086417
875,44,115284,Medium,Medium-term,Education,838457,0.56,0.57642,0.8388604918966023,2,2,True,False,False,False,0.13749542314036378,230568,1.283284
876,71,120311,Low,Long-term,Wealth building,772277,0.29000000000000004,0.601555,0.7726486439977629,3,1,False,False,False,True,0.15578736645012087,360933,1.1073110000000002
877,37,45202,High,Medium-term,Education,766547,0.63,0.22601,0.7669158865414264,2,3,True,False,False,False,0.058968334622665014,90404,1.534202
878,48,53927,Medium,Short-term,Home purchase,371652,0.52,0.269635,0.37183085063915744,1,2,False,True,False,False,0.14510079321515826,53927,1.009927
879,44,30000,Medium,Short-term,Wealth building,616752,0.56,0.15,0.6170488004730276,1,2,False,False,False,True,0.04864191765896179,30000,0.998
880,62,40017,Low,Long-term,Education,300886,0.38,0.200085,0.30103079581278597,3,1,True,False,False,False,0.1329972148920189,120051,1.054017
881,80,96996,Medium,Long-term,Home purchase,546119,0.19999999999999996,0.48498,0.5463818096504418,3,2,False,True,False,False,0.17760964185461411,290988,1.356996
882,37,134294,Medium,Long-term,Retirement,123768,0.63,0.67147,0.12382756105686836,3,2,False,False,True,False,1.0850462154999676,402882,1.523294
883,37,32300,Medium,Medium-term,Retirement,781271,0.63,0.1615,0.7816469721936251,2,2,False,False,True,False,0.041342888703151656,64600,1.2212999999999998
884,60,44523,Medium,Long-term,Education,357236,0.4,0.222615,0.3574079132062522,3,2,True,False,False,False,0.1246318960015228,133569,1.3645230000000002
885,55,59088,Medium,Long-term,Education,887311,0.44999999999999996,0.29544,0.8877380019789519,3,2,True,False,False,False,0.06659220949588138,177264,1.394088
886,72,68877,Low,Short-term,Retirement,884802,0.28,0.344385,0.8852277945691878,1,1,False,False,True,False,0.07784453470946043,68877,0.6528769999999999
887,53,39942,Medium,Short-term,Home purchase,922969,0.47,0.19971,0.9234131617307925,1,2,False,True,False,False,0.04327555963418056,39942,0.980942
888,39,74015,Medium,Long-term,Home purchase,974266,0.61,0.370075,0.9747348474616291,3,2,False,True,False,False,0.07597001229643649,222045,1.4570150000000002
889,53,47243,Low,Long-term,Home purchase,639112,0.47,0.236215,0.639419560808749,3,1,False,True,False,False,0.07391975115472718,141729,1.088243
890,61,59443,Low,Short-term,Education,98741,0.39,0.297215,0.09878851727681015,1,1,True,False,False,False,0.6020092970498577,59443,0.6764429999999999
891,57,78679,Medium,Long-term,Wealth building,28830,0.43000000000000005,0.393395,0.02884387390334751,3,2,False,False,False,True,2.729066944155394,236037,1.4076790000000001
892,52,60066,Medium,Medium-term,Wealth building,327188,0.48,0.30033,0.32734545316297137,2,2,False,False,False,True,0.18358252747655782,120132,1.204066
893,61,48137,Low,Medium-term,Wealth building,870380,0.39,0.240685,0.8707988542488937,2,1,False,False,False,True,0.05530572853236517,96274,0.865137
894,62,56681,Low,Medium-term,Wealth building,79202,0.38,0.283405,0.07924011449507214,2,1,False,False,False,True,0.7156511199212141,113362,0.870681
895,65,57286,Low,Long-term,Wealth building,309189,0.35,0.28643,0.3093377914777008,3,1,False,False,False,True,0.18527826022271168,171858,1.062286
896,54,49761,Medium,Short-term,Education,227394,0.45999999999999996,0.248805,0.22750342914942087,1,2,True,False,False,False,0.21883163144146284,49761,0.9877609999999999
897,42,52606,High,Long-term,Education,520473,0.5800000000000001,0.26303,0.5207234679881023,3,3,True,False,False,False,0.10107344665333264,157818,1.726606
898,47,133162,Medium,Long-term,Wealth building,212123,0.53,0.66581,0.21222508026360679,3,2,False,False,False,True,0.6277584231790047,399486,1.492162
899,63,79257,Medium,Short-term,Education,903941,0.37,0.396285,0.9043760048583369,1,2,True,False,False,False,0.08767939500476248,79257,0.9902569999999999
900,32,51650,Medium,Short-term,Education,167699,0.6799999999999999,0.25825,0.16777970203667963,1,2,True,False,False,False,0.3079922957203084,51650,1.05565
901,50,84836,Low,Short-term,Wealth building,287342,0.5,0.42418,0.2874802780137246,1,1,False,False,False,True,0.29524399496070886,84836,0.734836
902,39,50670,Low,Medium-term,Home purchase,865953,0.61,0.25335,0.8663697238371657,2,1,False,True,False,False,0.058513568288348215,101340,0.93367
903,45,107641,Medium,Long-term,Education,514655,0.55,0.538205,0.5149026681833963,3,2,True,False,False,False,0.2091517618598867,322923,1.472641
904,64,72028,Low,Short-term,Home purchase,640759,0.36,0.36014,0.641067353396984,1,1,False,True,False,False,0.11241043824589277,72028,0.6800280000000001
905,47,56746,Medium,Long-term,Education,825907,0.53,0.28373,0.8263044524416244,3,2,True,False,False,False,0.06870749370086462,170238,1.415746
906,45,74896,Medium,Medium-term,Education,246824,0.55,0.37448,0.24694277947692841,2,2,True,False,False,False,0.3034388876284316,149792,1.2398959999999999
907,24,30000,High,Medium-term,Wealth building,522214,0.76,0.15,0.5224653058120956,2,3,False,False,False,True,0.057447713006545206,60000,1.5579999999999998
908,56,34085,Low,Short-term,Education,29403,0.43999999999999995,0.170425,0.02941714964898116,1,1,True,False,False,False,1.159235452164745,34085,0.666085
909,54,32959,Low,Short-term,Retirement,13681,0.45999999999999996,0.164795,0.013687583727773059,1,1,False,False,True,False,2.409107521380016,32959,0.670959
910,77,64310,Low,Long-term,Retirement,363699,0.22999999999999998,0.32155,0.36387402340525793,3,1,False,False,True,False,0.17682204240319604,192930,1.0333100000000002
911,40,142380,Medium,Short-term,Wealth building,915316,0.6,0.7119,0.9157564788663347,1,2,False,False,False,True,0.15555283639748457,142380,1.12238
912,48,182709,Medium,Long-term,Home purchase,889554,0.52,0.913545,0.8899820813811443,3,2,False,True,False,False,0.20539393898515435,548127,1.538709
913,48,82374,Low,Short-term,Home purchase,649548,0.52,0.41187,0.6498605829403943,1,1,False,True,False,False,0.12681741765042767,82374,0.7383740000000001
914,68,76912,Low,Long-term,Home purchase,707652,0.31999999999999995,0.38456,0.7079925444138631,3,1,False,True,False,False,0.10868619038736554,230736,1.072912
915,43,30000,Medium,Long-term,Retirement,639674,0.5700000000000001,0.15,0.6399818312608364,3,2,False,False,True,False,0.04689888912164634,90000,1.401
916,49,45645,Medium,Long-term,Home purchase,767666,0.51,0.228225,0.768035425039444,3,2,False,True,False,False,0.05945945241810892,136935,1.3986450000000001
917,54,40380,Low,Long-term,Home purchase,408845,0.45999999999999996,0.2019,0.40904174908130814,3,1,False,True,False,False,0.09876603602832369,121140,1.0783800000000001
918,47,43895,Medium,Medium-term,Wealth building,103246,0.53,0.219475,0.10329568522459302,2,2,False,False,False,True,0.42514964260116617,87790,1.2028949999999998
919,38,55046,Medium,Long-term,Home purchase,105864,0.62,0.27523,0.1059149450885876,3,2,False,True,False,False,0.5199690168518099,165138,1.441046
920,47,47285,Medium,Short-term,Retirement,218886,0.53,0.236425,0.2189913348320542,1,2,False,False,True,False,0.21602569374012043,47285,1.0062849999999999
921,61,30000,Medium,Medium-term,Retirement,280561,0.39,0.15,0.2806960147831107,2,2,False,False,True,False,0.10692861801889784,60000,1.147
922,29,87025,Medium,Medium-term,Retirement,391032,0.71,0.435125,0.39122017690509137,2,2,False,False,True,False,0.22255211849669593,174050,1.300025
923,46,35018,Low,Long-term,Wealth building,175837,0.54,0.17509,0.17592161829840153,3,1,False,False,False,True,0.19915034947138543,105054,1.097018
924,34,67482,Medium,Medium-term,Wealth building,870931,0.6599999999999999,0.33741,0.871350119407435,2,2,False,False,False,True,0.07748260195124528,134964,1.265482
925,62,168896,Low,Long-term,Education,927340,0.38,0.84448,0.9277862651935581,3,1,True,False,False,False,0.18212953177906702,506688,1.1828960000000002
926,22,37809,High,Short-term,Home purchase,255160,0.78,0.189045,0.2552827910224818,1,3,False,True,False,False,0.14817761404608873,37809,1.3718089999999998
927,36,30000,High,Long-term,Wealth building,197646,0.64,0.15,0.19774111347558176,3,3,False,False,False,True,0.1517865274278255,90000,1.722
928,50,51896,Medium,Medium-term,Retirement,493761,0.5,0.25948,0.4939986133330132,2,2,False,False,True,False,0.10510348123889898,103792,1.201896
929,68,103826,Medium,Short-term,Retirement,793566,0.31999999999999995,0.51913,0.7939478889345776,1,2,False,False,True,False,0.1308347383834489,103826,0.9998259999999999
930,44,159400,Medium,Long-term,Wealth building,824107,0.56,0.797,0.8245035862249742,3,2,False,False,False,True,0.19342148531683387,478200,1.5274
931,36,32377,Medium,Short-term,Wealth building,266681,0.64,0.161885,0.2668093352902746,1,2,False,False,False,True,0.12140722436169056,32377,1.0243769999999999
932,73,76753,Low,Short-term,Wealth building,475483,0.27,0.383765,0.4757118173841618,1,1,False,False,False,True,0.16142112336298037,76753,0.657753
933,23,47445,Medium,Medium-term,Education,705923,0.77,0.237225,0.7062627123646474,2,2,True,False,False,False,0.0672098798310864,94890,1.278445
934,18,56784,High,Short-term,Retirement,545620,0.8200000000000001,0.28392,0.5458825695159372,1,3,False,False,True,False,0.10407243136248671,56784,1.4027839999999998
935,51,200000,Low,Medium-term,Education,789105,0.49,1.0,0.7894847421609794,2,1,True,False,False,False,0.25345169527502676,400000,1.0470000000000002
936,37,30000,High,Short-term,Education,815609,0.63,0.15,0.8160014967199223,1,3,True,False,False,False,0.03678233074917025,30000,1.319
937,29,67973,High,Long-term,Home purchase,926992,0.71,0.339865,0.9274380977250057,3,3,False,True,False,False,0.07332641489894196,203919,1.780973
938,55,75648,Low,Short-term,Retirement,230326,0.44999999999999996,0.37824,0.23043684012009777,1,1,False,False,True,False,0.32843882149648757,75648,0.710648
939,48,103042,Medium,Long-term,Retirement,733807,0.52,0.51521,0.734160131023022,3,2,False,False,True,False,0.1404211189045621,309126,1.4590420000000002
940,36,62880,Low,Long-term,Wealth building,271849,0.64,0.3144,0.27197982229452367,3,1,False,False,False,True,0.23130487881139897,188640,1.1548800000000001
941,25,69844,Medium,Short-term,Wealth building,329248,0.75,0.34922,0.3294064444998044,1,2,False,False,False,True,0.21213188842453104,69844,1.094844
